Sales,Profit,Shipping Cost,Category,Ship Mode,City-States,Order Priority
787.53,165.381,25.65,2,4,48,2
918.785,-118.13,26.53,2,4,1659,1
210.008,2.6251,65.94,2,3,161,2
472.518,-62.32,62.32,2,4,140,2
630.024,-199.508,86.69,2,1,34,2
1478.27,92.392,227.79,2,2,161,2
1293.49,80.843,98.52,2,1,514,2
692.94,173.235,30.41,2,4,40,1
3547.44,780.24,205.63,2,4,49,1
3547.44,88.44,162.31,2,4,806,1
1773.72,44.22,215.0,2,1,551,2
1330.29,292.59,78.66,2,4,147,1
623.592,62.352,28.53,2,4,291,1
189.882,-94.941,26.53,2,2,1398,1
210.98,21.098,25.67,2,3,102,1
174.059,-110.765,15.43,2,2,612,1
253.176,-31.647,19.02,2,4,161,1
376.509,-43.0296,32.7,2,4,124,1
3238.3,-740.295,449.18,2,3,136,2
1850.46,259.02,228.37,2,2,506,2
4626.15,647.55,835.57,2,3,12,2
1018.1,-373.305,81.27,2,4,1,1
1781.68,-653.283,113.45,2,4,34,1
890.841,-152.716,55.98,2,4,1742,1
3393.68,610.862,240.06,2,4,48,1
794.736,99.336,103.157,2,4,211,4
513.024,12.8256,55.37,2,4,27,1
480.96,-269.338,42.37,2,4,20,1
384.768,-115.43,20.55,2,4,1,1
673.344,-76.9536,56.9,2,1,1921,1
63.474,-244.386,6.07,2,4,1512,4
126.948,-488.772,14.94,2,4,1715,2
892.98,80.3682,136.24,2,3,48,1
1071.58,-553.648,80.94,2,4,1,1
2678.94,241.105,228.95,2,4,503,1
1875.26,-968.883,48.15,2,4,1685,1
1031.35,-317.385,47.08,2,4,2099,1
343.785,-105.795,65.45,2,2,1762,2
215.148,-103.988,22.91,2,2,134,1
573.728,-64.5444,15.96,2,4,27,1
268.935,-209.769,49.56,2,2,675,2
358.58,39.4438,22.18,2,4,943,1
550.144,-96.296,18.199,2,4,696,1
825.216,-144.444,41.729,2,4,2145,1
275.072,-48.148,20.231,2,4,197,4
182.214,-267.306,18.539,2,4,182,1
971.808,72.768,57.511,2,4,23,1
429.729,-348.681,44.47,2,4,74,1
945.945,-351.405,55.65,2,4,65,1
270.27,10.8,25.28,2,4,266,1
336.96,-59.0,18.188,2,4,365,1
126.36,-269.6,30.508,2,3,2496,3
168.48,-29.5,37.865,2,2,195,3
2214.85,-221.571,382.1,2,2,187,3
1461.29,-110.29,70.52,2,4,649,1
1286.67,-2380.35,101.24,2,2,256,1
919.05,-128.67,38.47,2,4,669,1
700.056,-130.01,38.47,2,4,959,1
933.408,-173.347,48.78,2,4,786,1
500.576,31.256,43.42,2,4,673,1
750.864,46.884,42.014,2,4,197,1
500.576,31.256,80.713,2,2,580,2
2664.0,905.7,325.54,2,4,269,1
213.12,-490.2,11.6,2,4,1711,1
458.208,-84.75,84.75,2,2,203,2
1917.24,517.56,104.29,2,4,1027,1
393.165,-204.446,54.34,2,3,1818,1
393.165,-204.446,22.1,2,4,704,1
262.11,62.9064,14.51,2,1,555,2
629.064,31.4532,65.97,2,4,27,2
314.532,-83.8752,61.08,2,3,72,2
773.865,-742.995,18.32,2,2,2874,1
443.43,-857.37,22.051,2,2,568,1
472.992,-54.683,54.683,2,4,550,1
2794.25,515.753,245.86,2,2,439,1
1117.7,206.301,124.15,2,2,1070,3
515.862,-395.538,73.31,2,2,1638,1
1676.55,309.452,56.04,2,4,692,1
285.376,-17.844,13.297,2,4,524,1
107.016,-196.204,2.55,2,2,1359,2
401.976,-140.724,93.76,2,1,198,1
3119.34,1528.38,238.03,2,4,468,1
533.159,-301.801,97.72,2,3,240,3
1760.43,-326.97,224.8,2,2,274,2
533.159,-301.801,51.1,2,3,133,2
452.94,67.941,47.29,2,4,246,4
815.292,-339.705,130.94,2,2,72,2
377.45,-55.53,55.53,2,3,1937,1
301.96,45.294,34.12,2,4,2403,4
241.568,-15.098,29.83,2,2,27,1
1056.86,158.529,97.45,2,3,306,1
219.075,-131.445,10.59,2,4,20,2
876.3,-292.1,278.5,2,2,140,3
562.292,-255.587,35.62,2,4,735,1
292.1,58.42,39.04,2,2,55,2
172.029,-58.251,7.82,2,4,932,1
179.442,-394.818,18.272,2,4,1318,1
567.12,-28.356,64.25,2,1,111,2
170.136,-8.5068,10.01,2,4,27,1
177.225,-120.513,8.14,2,4,1645,1
347.361,-69.4722,28.84,2,4,124,4
283.56,45.3696,56.77,2,1,48,2
1280.08,-104.63,104.63,2,4,1243,1
205.176,-58.1332,11.41,2,4,169,1
718.116,-71.8116,98.21,2,3,247,1
239.372,-23.9372,40.55,2,4,822,2
273.568,-30.12,30.12,2,2,27,2
273.06,-104.673,14.81,2,4,454,1
796.425,-525.641,110.67,2,3,675,1
2275.5,386.835,123.34,2,4,306,1
136.53,-52.3365,20.52,2,4,879,4
2125.32,148.68,234.67,2,4,198,1
369.912,-13.8717,25.95,2,4,119,1
863.128,-32.3673,69.23,2,4,161,1
3062.63,-141.669,133.95,2,2,990,1
856.68,274.08,259.34,2,3,364,3
616.005,142.155,57.04,2,4,769,2
657.006,93.846,104.01,2,3,406,2
211.18,-70.3995,21.32,2,2,80,2
248.724,-32.8563,32.12,2,2,74,2
2106.5,526.496,728.389,2,3,24,3
296.226,-296.274,22.329,2,4,1158,1
789.936,197.436,62.83,2,4,340,1
705.88,-506.12,43.58,2,4,194,1
988.233,-708.567,39.89,2,3,132,1
458.156,-511.444,30.75,2,4,391,1
1024.38,215.12,62.17,2,4,235,1
351.216,4.3902,47.79,2,4,27,2
512.19,-65.853,25.32,2,4,124,1
998.1,419.13,61.25,2,4,1834,1
1184.39,-182.349,124.48,2,4,1065,2
607.38,-303.78,132.28,2,2,407,3
599.676,-1399.24,28.524,2,4,1057,1
1038.84,51.942,83.41,2,4,27,1
1298.55,311.652,146.92,2,3,896,2
1090.78,-290.875,348.18,2,1,1,3
181.797,-15.5826,40.89,2,1,842,3
934.956,-21.21,21.21,2,4,1442,1
2280.4,228.0,132.023,2,4,362,1
342.06,-478.9,38.764,2,2,1318,1
320.37,32.01,45.01,2,2,549,1
2291.83,-1128.44,244.3,2,2,445,2
534.956,-90.9045,128.3,2,3,394,3
5244.84,996.48,878.38,2,4,8,2
521.96,88.7332,84.78,2,2,48,1
313.176,-120.051,23.82,2,2,1,1
1252.7,-480.203,109.3,2,4,72,1
913.43,-169.637,108.98,2,2,854,2
626.352,-23.4882,32.55,2,4,111,1
266.94,-177.96,78.922,2,3,29,2
1483.0,741.5,303.649,2,3,312,2
1854.93,-1294.35,225.02,2,2,110,2
1524.21,-575.314,166.65,2,4,133,4
505.2,-50.52,33.259,2,4,683,1
336.8,-33.68,25.797,2,3,319,1
271.136,71.136,20.175,2,4,23,1
406.704,-44.665,44.665,2,4,197,2
651.0,-158.1,37.04,2,4,65,1
634.68,-84.66,71.35,2,2,291,2
912.75,118.658,79.29,2,4,1560,1
91.275,-67.5435,6.56,2,4,20,1
328.59,-147.865,14.8,2,3,1263,2
146.04,-12.7785,10.22,2,1,299,1
182.55,-135.087,26.82,2,2,1818,2
127.785,-31.0335,9.08,2,3,786,1
176.143,8.1135,44.62,2,1,2154,2
612.198,-81.702,40.47,2,4,80,1
176.144,-48.456,16.194,2,4,1554,4
947.7,28.35,66.01,2,4,1754,1
663.39,-255.96,94.18,2,4,136,2
1859.13,-26.67,182.88,2,4,87,1
897.2,123.3,65.314,2,4,197,2
915.115,-98.5545,69.34,2,3,1280,3
915.115,-53.94,53.94,2,4,545,1
1242.58,-140.715,437.85,2,2,132,3
622.86,-91.18,91.18,2,2,752,2
1809.26,-258.495,339.47,2,3,87,2
1085.55,-155.097,129.5,2,4,1019,2
689.136,-226.464,122.1,2,3,912,2
991.764,-347.117,52.46,2,4,159,1
330.588,-115.706,20.49,2,4,1,1
275.49,-170.804,39.36,2,2,1649,1
661.176,-231.412,65.79,2,4,1157,2
1652.94,314.059,177.12,2,4,562,2
239.733,-535.437,15.9,2,4,205,1
426.551,-426.589,26.43,2,4,391,1
1125.6,379.82,180.272,2,3,127,1
1691.23,-832.665,91.64,2,4,868,1
1363.91,-1864.09,125.48,2,2,761,2
2190.85,-410.912,70.886,2,4,952,1
1100.61,316.368,54.579,2,4,1281,1
1685.88,320.317,548.08,2,3,77,3
674.352,-8.4294,109.32,2,3,111,1
337.176,-118.012,20.31,2,4,72,1
1661.05,-255.591,35.13,2,3,2367,2
678.592,-18.241,18.241,2,4,1203,1
333.0,-16.65,23.43,2,4,111,1
277.5,-188.7,31.16,2,4,1649,2
69.375,-47.175,5.24,2,4,675,1
300.904,11.2839,15.0,2,4,161,1
564.195,-304.665,26.61,2,4,1649,1
1053.16,-105.316,137.06,2,2,429,2
526.582,-52.6582,75.37,2,4,867,2
902.712,33.8517,123.06,2,4,27,2
300.904,11.2839,10.93,2,2,161,1
1128.39,259.53,53.4,2,4,1980,1
1504.52,346.04,236.63,2,3,346,1
354.72,84.24,29.704,2,4,362,4
359.648,125.848,32.739,2,4,340,1
539.472,188.772,47.211,2,4,189,1
302.482,-131.318,35.27,2,4,74,4
523.602,-890.178,97.846,2,3,1330,2
523.602,-890.178,83.453,2,4,1503,2
940.914,-202.716,80.97,2,4,1313,1
627.276,-135.144,206.61,2,3,586,3
940.914,-202.716,77.02,2,3,469,1
142.688,-160.532,6.37,2,4,2412,1
464.128,-545.352,49.221,2,4,415,1
2887.06,180.441,268.1,2,4,27,4
481.176,-120.294,22.01,2,4,1,1
445.326,63.606,40.9,2,4,2237,2
1726.33,-478.065,148.27,2,4,26,1
1788.82,204.282,439.03,2,1,65,3
1490.69,170.235,61.77,2,4,65,1
569.184,14.224,74.783,2,3,699,2
213.444,-341.516,19.624,2,4,2172,1
640.332,-1024.55,34.075,2,4,1318,1
1847.52,738.96,545.89,2,1,81,2
176.4,7.56,16.21,2,4,6,1
984.18,9.84,38.287,2,4,1213,1
524.896,-124.664,46.475,2,4,365,1
1004.98,-175.871,53.69,2,4,27,1
1256.22,75.3732,212.94,2,4,562,2
502.488,-87.9354,32.08,2,4,161,1
376.866,-213.557,39.68,2,4,587,1
606.933,-418.167,42.39,2,4,80,1
312.228,-780.642,34.99,2,4,476,2
622.45,136.939,40.02,2,4,102,1
1618.37,-275.6,275.6,2,2,48,2
174.286,-19.9184,8.91,2,4,1971,1
298.776,7.4694,25.78,2,3,2620,2
896.328,22.4082,31.39,2,2,27,1
248.98,54.7756,35.13,2,1,1887,2
99.592,2.4898,4.01,2,4,440,1
319.644,-319.716,38.348,2,2,29,1
828.96,-134.341,134.341,2,2,696,3
868.842,66.762,60.28,2,4,1855,1
989.04,-435.24,54.23,2,4,686,1
27.414,-14.1639,2.54,2,1,1,1
90.402,-123.558,12.079,2,2,3116,2
492.624,-468.016,31.536,2,4,2462,1
985.248,-936.032,67.853,2,4,415,2
990.952,-878.768,127.59,2,4,394,2
1402.29,0.0,96.6,2,4,1345,1
1003.02,-942.9,72.92,2,4,477,1
1629.91,-802.492,148.41,2,2,78,1
2833.76,35.36,269.94,2,4,241,2
515.862,-773.838,22.281,2,4,182,1
1312.64,377.34,169.684,2,2,24,1
1269.91,-36.288,109.86,2,2,218,1
710.832,-97.7394,67.38,2,4,1735,1
2665.62,239.906,294.17,2,2,335,1
1421.66,-195.479,55.74,2,4,161,1
1421.66,-277.66,277.66,2,2,363,3
1184.72,106.625,108.8,2,4,1191,1
555.138,-1924.54,62.75,2,2,95,2
631.5,-113.7,38.8,2,4,1463,1
202.776,-304.224,11.94,2,4,1269,1
1715.16,-1629.54,85.73,2,4,304,1
343.92,75.6624,39.34,2,4,306,2
515.88,-76.53,76.53,2,2,48,1
300.93,-34.392,33.29,2,2,124,2
51.588,-15.4764,4.02,2,4,1790,1
447.84,-42.02,42.02,2,3,27,1
67.176,-20.1528,7.24,2,4,72,2
447.84,98.5248,40.32,2,4,102,1
70.56,-4.032,6.33,2,4,2483,1
493.92,-78.5,78.5,2,4,158,2
161.28,12.096,38.72,2,3,27,3
726.72,-18.18,286.366,2,1,197,3
344.22,-103.266,28.49,2,4,1,1
200.795,-22.948,19.62,2,3,124,1
1548.99,-464.697,150.02,2,4,879,1
286.85,63.107,58.79,2,3,48,2
656.46,-765.94,51.338,2,4,1359,1
187.56,-218.84,14.419,2,4,3021,1
375.12,-437.68,32.883,2,4,2167,2
1335.68,-217.048,65.93,2,4,27,1
1669.6,116.872,135.86,2,2,149,2
2003.52,-325.572,134.32,2,4,161,1
626.1,-538.446,62.95,2,4,765,2
218.75,-30.18,30.18,2,3,479,2
765.625,-566.562,56.87,2,2,20,1
1073.02,-68.945,68.945,2,4,362,1
1502.78,413.184,148.211,2,4,197,2
852.48,213.12,149.862,2,3,125,1
630.585,-140.175,50.62,2,2,80,2
560.52,-210.24,60.33,2,4,222,2
193.008,-334.552,11.951,2,4,1256,1
224.259,-64.101,30.69,2,4,65,4
169.796,-118.564,27.86,2,2,74,2
2018.33,-576.909,248.91,2,4,430,2
1587.17,218.208,128.896,2,4,543,1
661.32,205.0,47.069,2,4,858,1
535.8,-96.48,187.63,2,3,669,3
172.11,-94.6605,17.12,2,4,643,1
540.54,48.6,4.55,2,2,547,1
363.384,-98.646,54.76,2,4,248,2
172.212,-327.228,2.036,2,4,825,1
1399.11,108.783,230.35,2,2,64,3
673.647,-186.573,40.27,2,4,2248,1
617.7,-407.682,22.53,2,4,2723,1
1441.3,245.021,155.24,2,2,105,3
370.62,-142.071,91.58,2,3,1398,1
411.8,70.006,66.38,2,3,246,2
214.848,-247.092,53.81,2,3,129,2
241.704,-1144.12,23.38,2,4,95,2
698.352,-17.4588,90.81,2,4,161,2
523.764,-192.047,131.23,2,3,1008,1
523.764,-192.047,28.73,2,2,72,1
872.94,157.129,104.25,2,3,1251,1
132.108,-10.484,10.484,2,4,1158,1
206.962,-32.5226,16.09,2,4,247,1
310.443,-30.32,30.32,2,4,841,1
236.528,-2.9566,35.01,2,4,27,2
591.32,112.351,34.14,2,4,953,1
517.405,-81.3065,84.78,2,3,1486,2
73.915,-45.8273,5.68,2,4,1691,1
103.481,-16.2613,12.13,2,4,786,2
557.585,0.0,33.04,2,4,247,1
1115.17,334.551,79.63,2,4,48,1
657.482,-252.958,76.35,2,4,1607,2
1095.8,-421.598,147.62,2,3,545,2
1622.01,-623.94,211.17,2,3,571,2
985.11,-225.24,68.3,2,4,87,1
642.96,10.68,33.55,2,4,291,4
1828.71,-56.43,103.74,2,4,1065,2
1266.03,323.46,178.63,2,4,64,2
4298.85,300.9,297.81,2,4,326,4
1545.08,-546.818,75.33,2,4,90,1
897.372,-205.188,73.54,2,4,856,1
432.661,-394.259,14.04,2,4,2166,1
2572.74,1080.54,216.06,2,4,546,1
2436.67,-487.368,244.03,2,4,447,2
136.869,-98.691,6.76,2,4,110,1
70.98,-6.25,6.25,2,4,819,2
99.372,-1.4196,7.01,2,4,124,2
298.116,-4.2588,56.12,2,3,786,2
2419.2,411.18,205.167,2,2,204,2
1105.92,-41.52,100.661,2,3,699,1
369.468,-591.172,18.728,2,4,2648,1
1970.5,49.216,116.237,2,4,1130,1
1847.34,-57.171,57.171,2,4,312,1
1488.42,-297.685,138.1,2,4,959,1
2430.08,388.813,99.52,2,4,1308,1
637.896,-127.579,28.47,2,4,247,1
607.52,97.2032,45.39,2,4,2133,1
928.256,-81.224,75.005,2,4,1617,1
2320.64,-130.77,130.77,2,4,1012,1
460.169,-117.751,80.98,2,3,203,2
768.144,-819.376,95.559,2,4,1359,2
50.58,7.08,8.39,1,4,474,2
10.116,-11.634,0.23,1,4,1776,1
81.84,10.62,2.62,1,4,1264,1
49.104,-93.336,3.9,1,4,2404,1
17.55,0.87,1.07,1,4,891,1
42.51,6.78,4.05,1,4,1372,2
42.51,6.78,1.36,1,4,528,1
85.02,13.56,4.38,1,1,1087,1
85.02,13.56,7.64,1,4,2647,2
50.25,12.54,2.97,1,4,3577,1
20.1,-17.61,1.41,1,4,2609,1
100.5,25.08,26.22,1,3,2274,2
20.1,-17.61,1.67,1,4,3168,1
301.5,75.24,17.63,1,4,1307,1
173.76,-117.36,13.72,1,2,2848,1
108.6,35.82,7.0,1,4,305,1
108.6,35.82,19.21,1,3,2048,1
220.08,17.58,13.93,1,2,1952,2
110.04,8.79,8.94,1,4,305,1
880.32,70.32,81.21,1,4,1536,1
110.04,8.79,8.94,1,4,451,1
110.04,8.79,9.37,1,4,463,1
33.012,-68.238,3.81,1,2,787,1
220.08,17.58,22.62,1,3,1337,1
440.16,35.16,21.47,1,4,156,1
109.98,5.49,15.44,1,4,2980,2
109.98,5.49,10.01,1,2,1783,1
50.46,0.99,2.72,1,1,467,1
100.92,1.98,26.22,1,2,75,3
15.138,-34.332,2.27,1,4,787,4
50.46,0.99,7.92,1,4,178,2
80.496,-44.304,2.77,1,4,458,1
22.26,9.99,6.54,1,2,500,3
89.04,39.96,16.93,1,3,176,1
207.36,57.96,18.38,1,4,176,2
51.84,14.49,7.83,1,3,1534,2
14.661,-17.619,0.98,1,4,2622,1
48.87,16.59,3.97,1,4,3513,1
87.966,-105.714,6.01,1,4,787,1
293.22,99.54,35.61,1,4,223,2
85.104,-73.836,12.42,1,2,2981,2
47.28,20.79,3.49,1,4,2479,1
189.12,83.16,11.12,1,4,898,1
9.54,-12.66,0.43,1,4,210,1
143.1,9.9,20.64,1,4,2402,4
47.7,3.3,7.56,1,4,2074,2
23.85,1.65,2.17,1,4,130,1
642.06,154.08,59.23,1,4,1882,1
192.618,-295.362,19.23,1,4,864,2
18.93,5.67,2.62,1,2,2274,3
45.432,-34.128,3.7,1,4,458,1
37.86,11.34,3.42,1,4,315,1
25.23,6.03,0.99,1,2,680,1
25.23,6.03,0.62,1,2,987,2
7.569,-11.631,0.3,1,4,864,1
30.276,-46.524,1.95,1,4,1081,1
43.95,19.77,1.6,1,2,573,1
175.8,79.08,12.02,1,4,3118,1
13.185,-10.995,1.26,1,4,2736,1
175.8,79.08,20.66,1,4,1369,1
48.87,21.99,3.86,1,1,850,1
19.548,-7.332,1.68,1,4,3168,1
87.78,28.92,10.51,1,2,2890,2
43.89,14.46,3.1,1,4,3567,1
63.84,7.56,6.82,1,2,630,2
15.96,1.89,0.75,1,4,1634,1
202.2,22.2,5.67,5,4,2066,2
202.2,22.2,27.21,5,1,2583,2
50.55,5.55,7.23,5,4,86,1
60.66,-119.34,9.15,5,3,787,1
101.1,11.1,6.8,5,4,1386,1
101.1,11.1,12.06,5,4,664,2
303.3,33.3,58.22,5,2,1902,1
2.448,-1.902,0.21,5,4,787,1
6.528,-2.172,0.47,5,4,458,1
2.448,-1.902,0.21,5,2,2622,1
3.264,-1.086,0.3,5,3,1830,1
65.28,30.48,2.61,5,4,658,1
60.6,8.4,8.75,5,1,3214,2
15.15,2.1,6.1,5,3,292,3
4.545,-8.505,0.41,5,4,1069,1
30.3,4.2,1.37,5,4,1534,1
30.3,4.2,2.6,5,4,305,1
30.3,4.2,5.58,5,4,2633,4
30.3,4.2,2.25,5,2,1838,2
6.06,-6.99,0.7,5,4,2414,2
16.08,6.72,3.06,5,1,500,2
8.04,3.36,0.57,5,4,176,4
16.08,6.72,2.61,5,4,1517,2
8.04,3.36,0.09,5,4,2583,1
3.216,-1.464,0.21,5,4,458,1
16.08,6.72,2.19,5,2,156,1
16.08,6.72,0.66,5,2,1976,2
6.432,-2.928,0.3,5,4,2848,1
16.08,6.72,1.97,5,1,1041,2
32.16,13.44,3.81,5,3,1361,2
8.04,3.36,0.35,5,4,130,1
10.38,2.16,1.13,6,2,463,1
8.478,-13.302,0.17,6,4,787,1
14.13,3.24,1.96,6,2,3361,2
112.86,18.0,10.96,6,3,223,2
37.62,6.0,5.33,6,4,1467,2
6.66,0.57,0.45,5,2,75,1
6.66,0.57,0.81,5,4,1541,2
6.66,0.57,0.65,5,3,816,2
26.64,2.28,5.51,5,3,976,1
6.66,0.57,0.4,5,4,1853,1
6.66,0.57,0.7,5,2,2026,2
26.64,2.28,12.37,5,3,2633,3
13.32,1.14,0.78,5,4,2877,1
60.24,11.4,4.16,5,4,1845,1
30.12,5.7,2.19,5,3,1566,1
30.12,5.7,5.73,5,4,933,2
30.12,5.7,6.29,5,3,753,2
30.12,5.7,3.61,5,4,976,2
60.24,11.4,7.95,5,4,75,4
60.24,11.4,12.39,5,3,292,2
30.12,5.7,2.76,5,4,336,2
29.28,4.92,1.44,6,4,1282,1
14.64,2.46,2.63,6,4,976,2
14.64,2.46,2.73,6,3,3110,2
14.64,2.46,1.45,6,2,451,2
11.712,-12.648,0.98,6,4,689,1
77.52,36.36,3.93,6,4,3516,1
116.28,54.54,14.96,6,4,793,4
38.76,18.18,2.32,6,4,1042,4
77.52,36.36,10.92,6,2,86,1
11.628,-8.952,2.66,6,3,787,1
17.16,2.7,0.77,5,4,75,1
17.16,2.7,1.99,5,2,361,1
8.58,1.35,1.1,5,4,1485,1
34.32,5.4,4.15,5,2,1622,2
34.32,5.4,3.59,5,2,1825,2
17.16,2.7,0.57,5,4,566,1
8.58,1.35,0.23,5,2,528,1
8.58,1.35,2.57,5,2,438,3
8.58,1.35,1.39,5,2,579,2
9.306,-20.814,1.76,5,1,864,2
15.51,0.45,1.31,5,4,882,1
6.204,-8.856,0.64,5,4,1338,1
12.408,-17.712,1.11,5,4,1088,1
93.06,2.7,7.52,5,4,176,1
15.51,0.45,0.89,5,4,985,1
15.51,0.45,4.97,5,3,3338,3
3.834,-3.456,0.69,5,3,181,2
10.224,-4.356,1.19,5,3,3013,2
12.78,5.49,1.82,5,1,872,2
5.112,-2.178,0.46,5,4,2352,1
26.94,1.32,2.18,6,4,2213,2
13.47,0.66,1.18,6,4,744,1
13.47,0.66,3.7,6,1,75,2
51.09,14.79,3.64,5,4,176,1
204.36,59.16,47.13,5,1,2098,2
204.36,59.16,34.03,5,2,1534,2
15.327,-20.973,2.69,5,1,3230,3
40.872,-31.728,3.77,5,4,458,2
40.872,-31.728,1.78,5,4,2652,1
30.654,-41.946,2.94,5,4,787,1
102.18,29.58,6.6,5,4,1096,1
55.2,10.44,3.05,6,4,1337,1
25.296,-12.024,2.53,5,4,3607,1
75.888,-36.072,7.24,5,2,2454,2
56.916,-55.044,6.58,5,4,1490,1
63.24,25.92,5.11,5,4,2324,1
63.24,25.92,16.04,5,3,162,1
31.62,12.96,2.35,5,4,2217,1
63.24,25.92,12.98,5,3,1086,2
31.62,12.96,2.4,5,4,528,1
17.808,-23.712,3.6,6,1,1830,3
11.13,0.75,1.25,6,4,1322,4
11.13,0.75,0.43,6,4,86,1
4.452,-5.928,0.44,6,4,2848,1
205.8,51.36,28.8,5,3,528,1
102.9,25.68,6.11,5,2,463,1
51.45,12.84,5.95,5,4,3091,2
82.32,-72.12,10.89,5,2,1830,1
102.9,25.68,20.47,5,2,175,2
308.7,77.04,23.27,5,4,305,1
205.8,51.36,22.52,5,2,323,1
20.16,9.24,2.99,5,3,3368,1
10.08,4.62,0.98,5,4,618,1
10.08,4.62,0.35,5,4,315,1
10.08,4.62,1.92,5,4,2575,2
20.16,9.24,1.48,5,4,5,1
6.048,-4.872,1.69,5,3,2303,3
40.32,18.48,2.91,5,4,528,1
10.08,4.62,0.87,5,4,130,1
20.16,9.24,1.78,5,2,2575,2
40.32,18.48,1.8,5,4,265,1
20.16,9.24,5.04,5,2,463,3
10.08,4.62,1.37,5,2,178,2
10.08,4.62,0.61,5,4,1041,1
52.44,17.76,1.75,6,4,1485,1
26.22,8.88,1.81,6,4,1372,1
8.874,-15.696,0.43,5,4,2114,1
29.58,5.01,3.41,5,4,2706,4
29.58,5.01,2.3,5,4,816,1
29.58,5.01,6.37,5,3,2944,3
29.58,5.01,4.0,5,3,86,1
11.832,-12.738,4.91,5,1,458,3
59.16,10.02,5.1,5,4,75,1
29.58,5.01,5.4,5,2,1873,2
29.58,5.01,6.6,5,3,176,3
354.96,60.12,25.15,5,4,2635,1
133.44,65.28,8.06,6,4,438,1
16.68,8.16,1.62,6,2,630,1
10.008,-7.032,0.74,6,4,787,1
66.6,18.6,4.66,5,4,220,1
16.65,4.65,1.54,5,4,1967,4
16.65,4.65,0.93,5,4,1181,1
16.65,4.65,2.62,5,4,176,4
66.6,18.6,12.6,5,3,3096,2
99.9,27.9,12.9,5,3,739,2
16.65,4.65,1.29,5,4,3118,1
16.65,4.65,2.34,5,4,1434,4
16.65,4.65,1.04,5,4,305,1
52.59,12.6,6.32,5,4,2742,4
52.59,12.6,9.62,5,2,79,2
52.59,12.6,2.78,5,4,885,1
105.18,25.2,3.66,5,3,1569,3
15.777,-24.213,1.42,5,2,787,1
52.59,12.6,4.43,5,2,303,1
100.98,30.24,4.02,6,4,1316,1
33.66,10.08,2.31,6,4,985,1
16.848,-35.952,4.21,6,3,2427,2
14.04,0.84,0.95,6,4,1794,1
11.232,-15.168,0.9,6,4,1088,1
12.24,0.48,0.89,5,4,1010,1
19.584,-27.456,1.61,5,4,458,1
6.12,0.24,0.44,5,4,882,1
24.48,0.96,3.63,5,2,937,2
19.584,-27.456,1.64,5,4,2670,2
6.12,0.24,0.26,5,4,535,1
6.12,0.24,0.34,5,4,898,1
6.12,0.24,0.87,5,4,1386,4
24.48,0.96,5.99,5,2,175,3
12.24,0.48,1.41,5,4,877,1
6.12,0.24,0.19,5,4,2927,1
6.12,0.24,0.31,5,4,176,1
19.5,7.8,3.88,6,2,2944,3
19.5,7.8,1.72,6,4,75,1
11.97,0.21,0.76,6,4,1557,1
23.94,0.42,9.87,6,1,223,3
10.95,2.19,0.48,6,3,162,1
19.71,-32.85,1.5,6,4,1081,1
4.38,-4.38,0.61,6,3,1830,2
22.98,0.18,0.11,6,3,2475,1
59.28,26.64,14.89,5,3,936,3
118.56,53.28,14.18,5,4,138,2
29.64,13.32,3.76,5,4,2771,2
29.64,13.32,2.07,5,4,1733,1
23.712,-8.928,2.06,5,2,3636,2
5.928,-2.232,0.7,5,4,210,2
14.82,6.66,1.05,5,3,3715,2
14.82,6.66,0.35,5,3,816,1
8.94,1.95,0.71,5,2,2066,1
53.64,11.7,4.02,5,4,885,1
71.52,15.6,5.57,5,4,674,1
3.576,-3.414,0.36,5,4,488,2
71.52,15.6,14.65,5,3,987,1
5.364,-8.616,1.56,5,3,787,3
4.248,-4.692,0.17,6,4,3514,1
4.248,-4.692,0.38,6,4,2347,1
14.04,7.02,1.04,5,3,2606,1
7.02,3.51,0.98,5,2,1264,1
7.02,3.51,0.55,5,4,566,1
2.808,-0.702,0.14,5,4,3763,1
42.12,21.06,5.92,5,2,86,2
2.808,-0.702,0.19,5,4,458,2
7.02,3.51,0.34,5,4,176,1
28.08,14.04,2.72,5,4,1566,1
14.61,4.8,1.6,5,4,3381,1
14.61,4.8,1.59,5,4,70,2
4.383,-5.427,0.27,5,4,1643,1
204.54,67.2,7.82,5,4,1467,1
14.61,4.8,0.86,5,4,3126,1
29.22,9.6,2.81,5,4,1361,2
14.61,4.8,0.76,5,4,985,1
58.44,19.2,5.97,5,4,280,1
23.232,-18.048,1.23,6,4,458,1
5.808,-4.512,0.17,6,4,458,1
5.808,-4.512,1.21,6,3,2624,2
6.444,-4.356,0.35,6,4,458,1
16.11,5.31,2.44,6,4,3611,2
109.44,32.64,11.8,5,3,86,1
13.68,4.08,5.75,5,2,2046,3
13.68,4.08,0.86,5,2,361,1
13.68,4.08,0.93,5,4,528,1
21.888,-16.512,1.16,5,2,1787,1
54.72,16.32,12.43,5,1,2854,1
5.472,-4.128,0.19,5,4,3168,1
13.68,4.08,1.24,5,4,1054,4
13.68,4.08,1.09,5,3,877,1
13.68,4.08,1.01,5,4,1508,1
5.472,-4.128,0.69,5,4,458,2
82.08,24.48,5.48,5,3,2575,3
182.88,16.38,22.05,5,2,573,2
30.48,2.73,0.38,5,4,1966,1
12.192,-15.558,0.77,5,2,2135,1
16.8,6.54,2.45,6,3,3352,1
