Sales,Quantity,Discount,Profit,Shipping Cost,Category,Ship Mode,City-States,Segment,Order Priority,Market
327.564,4,0.1,21.8376,45.24,4,2,1,1,2,3
127.386,2,0.3,-25.4772,7.86,4,4,20,1,1,3
218.376,3,0.2,-10.9188,17.47,4,4,1263,1,2,3
191.079,3,0.3,-38.2158,11.06,4,4,1522,1,2,3
272.97,3,0.0,43.6752,38.37,4,2,1427,3,3,3
582.336,8,0.2,-29.1168,76.97,4,1,479,3,2,3
156.006,3,0.1,20.736,12.47,4,3,193,3,1,5
104.004,2,0.1,-15.19,15.19,4,1,647,1,2,5
288.9,5,0.0,63.45,22.09,4,2,2428,3,1,5
219.456,3,0.2,-27.298,27.298,4,2,1539,1,1,7
274.32,3,0.0,79.5,7.63,4,3,558,3,2,7
457.2,5,0.0,132.5,21.686,4,4,2746,1,1,7
274.32,3,0.0,79.5,18.412,4,4,2869,1,4,7
640.08,7,0.0,185.5,113.329,4,3,191,1,1,7
365.76,5,0.2,41.06,30.356,4,4,197,1,1,7
251.91,2,0.25,47.01,23.31,4,4,155,2,1,6
612.981,5,0.27,100.731,43.27,4,4,133,3,1,6
755.73,5,0.1,243.48,175.98,4,1,81,3,3,6
453.438,3,0.1,146.088,136.79,4,3,87,3,2,6
1058.02,7,0.1,340.872,184.78,4,4,413,1,2,6
533.221,4,0.27,-153.419,24.51,4,4,391,1,1,6
657.396,4,0.1,-29.244,77.94,4,2,6,1,2,6
493.047,3,0.1,-21.933,57.26,4,3,101,3,2,6
365.22,2,0.0,21.9,40.68,4,4,856,1,1,6
399.916,3,0.27,-115.064,35.42,4,4,610,2,1,6
328.698,2,0.1,-14.622,18.79,4,4,6,1,1,6
365.22,2,0.0,21.9,13.75,4,4,3051,1,1,6
913.05,5,0.0,54.75,99.59,4,4,679,3,4,6
273.915,3,0.5,-241.065,18.42,4,4,669,1,1,6
164.349,1,0.1,-7.311,10.12,4,4,671,2,1,6
1095.66,6,0.0,65.7,100.65,4,2,76,1,2,6
584.352,4,0.2,-102.288,68.68,4,2,1715,3,2,6
141.192,4,0.4,-94.128,12.53,4,2,291,1,2,6
1951.84,8,0.0,585.552,312.22,4,4,293,3,2,3
853.93,5,0.3,0.0,88.3,4,4,1437,1,2,3
658.746,3,0.1,146.388,38.94,4,4,1,3,1,3
975.92,5,0.2,121.99,109.81,4,4,1183,1,4,3
975.92,4,0.0,292.776,238.51,4,2,16,3,3,3
1317.49,6,0.1,292.776,67.78,4,4,1,1,1,3
585.552,3,0.2,73.194,179.73,4,3,111,2,3,3
1537.07,9,0.3,0.0,105.11,4,4,1233,1,1,3
390.368,2,0.2,48.796,26.16,4,4,2613,1,1,3
170.786,1,0.3,0.0,37.55,4,3,2321,1,2,3
487.96,2,0.0,146.388,52.93,4,4,102,2,2,3
552.24,2,0.4,-331.38,106.21,4,2,897,3,2,6
848.124,2,0.1,367.464,85.69,4,4,314,1,4,5
124.92,3,0.5,-57.51,28.94,4,3,805,3,2,5
224.856,3,0.1,42.426,47.28,4,1,647,1,2,5
33.312,1,0.6,-27.498,6.88,4,1,308,3,2,5
831.936,8,0.2,-114.391,81.61,4,4,1398,1,1,3
1819.86,14,0.0,163.787,185.34,4,2,678,1,2,3
181.986,2,0.3,-54.5958,47.34,4,2,419,1,2,3
311.976,3,0.2,-42.8967,30.45,4,4,704,1,1,3
207.984,2,0.2,-28.5978,61.89,4,3,437,3,3,3
181.986,2,0.3,-54.5958,22.47,4,4,20,1,2,3
389.97,3,0.0,35.0973,32.13,4,4,102,1,1,3
454.965,5,0.3,-136.49,50.36,4,4,124,3,2,3
389.97,3,0.0,35.0973,36.08,4,4,102,1,1,3
3720.0,8,0.0,632.4,200.47,4,2,8,1,1,6
67.776,2,0.4,-8.765,8.765,4,1,182,1,3,7
282.4,5,0.0,2.8,27.16,4,4,791,1,1,7
169.44,5,0.4,-110.16,28.087,4,1,825,3,1,7
180.736,4,0.2,-9.625,9.625,4,4,719,1,1,7
508.32,9,0.0,5.04,38.257,4,4,1916,2,1,7
714.15,3,0.5,-142.83,54.1,4,4,1890,1,1,5
2380.5,5,0.0,952.2,301.73,4,2,321,1,1,5
2570.94,6,0.1,856.98,110.51,4,4,152,1,1,5
108.608,4,0.2,9.5032,3.7,4,3,1432,1,2,3
47.516,2,0.3,-2.0364,8.05,4,4,854,1,2,3
33.94,1,0.0,9.1638,9.57,4,3,721,2,3,3
67.88,2,0.0,18.3276,5.57,4,4,66,1,1,3
427.644,14,0.1,80.7772,30.67,4,4,1,1,1,3
68.352,2,0.2,-0.048,7.78,4,4,4,1,4,5
450.117,3,0.1,139.977,7.64,4,1,2739,2,1,5
1200.31,8,0.1,373.272,68.33,4,4,1721,3,1,5
190.72,1,0.2,11.92,43.43,4,2,27,3,3,3
381.44,2,0.2,23.84,115.76,4,3,27,1,3,3
1931.04,9,0.1,321.84,477.15,4,2,1,1,3,3
858.24,4,0.1,143.04,46.01,4,4,1,1,1,3
476.8,2,0.0,119.2,28.24,4,4,102,3,2,3
572.16,3,0.2,-27.81,27.81,4,4,542,1,1,3
715.2,3,0.0,178.8,53.16,4,2,554,1,1,3
572.16,3,0.2,35.76,19.22,4,4,111,1,1,3
2761.2,6,0.0,110.34,644.75,4,3,41,1,2,6
2761.2,6,0.0,110.34,209.38,4,4,478,1,1,6
671.892,2,0.27,-211.728,66.12,4,2,132,2,2,6
1725.75,5,0.25,-483.3,350.68,4,2,80,2,3,6
1380.6,3,0.0,55.17,111.78,4,3,1167,2,1,6
1656.72,4,0.1,-110.52,215.54,4,4,81,1,2,6
2301.0,5,0.0,91.95,573.27,4,1,68,1,3,6
90.3,2,0.0,29.76,15.72,4,4,196,1,2,5
40.635,1,0.1,10.365,5.41,4,4,64,1,2,5
316.05,7,0.0,104.16,66.81,4,3,196,1,2,5
135.45,3,0.0,44.64,15.5,4,4,2555,1,1,5
45.15,2,0.5,-15.39,3.11,4,4,1099,3,1,5
183.789,3,0.1,55.089,58.5,4,3,258,1,3,6
198.764,4,0.27,27.1644,11.39,4,2,110,3,1,6
99.3822,2,0.27,13.5822,4.0,4,3,110,1,1,6
347.838,7,0.27,47.5377,82.3,4,3,381,2,2,6
272.28,4,0.0,100.68,17.49,4,4,167,3,1,6
204.21,5,0.4,-10.29,13.56,4,4,222,3,1,6
332.28,3,0.0,96.36,26.145,4,4,313,2,1,7
332.28,3,0.0,96.36,37.085,4,4,1471,1,1,7
553.8,5,0.0,160.6,27.889,4,4,1471,1,1,7
265.824,3,0.2,29.904,21.587,4,4,1640,2,1,7
332.28,5,0.4,-60.92,47.215,4,4,1318,3,4,7
911.04,2,0.0,282.42,83.97,4,4,28,3,1,6
4099.68,10,0.1,956.58,288.98,4,4,344,3,1,6
1229.9,3,0.1,286.974,181.49,4,4,6,1,4,6
2277.6,5,0.0,706.05,145.2,4,4,523,3,1,6
332.53,1,0.27,18.2196,30.14,4,4,63,2,1,6
1639.87,4,0.1,382.632,98.85,4,4,1320,2,1,6
819.936,2,0.1,191.316,320.92,4,3,276,1,3,6
151.038,2,0.1,13.398,4.54,4,3,309,3,1,5
301.96,2,0.0,90.588,19.74,4,2,233,1,1,3
603.92,5,0.2,75.49,48.78,4,2,1101,1,1,3
528.43,5,0.3,0.0,69.01,4,4,20,1,4,3
271.764,2,0.1,60.392,21.84,4,4,1,2,1,3
603.92,4,0.0,181.176,37.96,4,4,1103,3,2,3
362.352,3,0.2,45.294,35.2,4,4,27,3,1,3
528.43,5,0.3,0.0,88.68,4,3,1433,3,2,3
271.764,2,0.1,60.392,19.0,4,4,1,1,1,3
483.136,4,0.2,60.392,34.77,4,4,119,1,1,3
97.038,2,0.1,-4.67,4.67,4,2,1188,1,2,5
21.564,1,0.6,-20.496,2.93,4,3,3581,1,1,5
86.256,4,0.6,-81.984,7.93,4,3,2997,1,2,5
215.64,4,0.0,47.4,23.08,4,4,1405,3,2,5
65.136,2,0.4,-21.744,8.623,4,4,1057,3,2,7
162.84,3,0.0,32.52,17.658,4,2,876,3,1,7
162.84,5,0.4,-54.36,19.134,4,4,2819,1,1,7
130.272,3,0.2,-0.048,11.454,4,2,2165,2,2,7
1234.28,3,0.1,370.278,58.46,4,4,1898,2,1,5
822.852,2,0.1,246.852,92.78,4,4,64,2,1,5
2285.7,5,0.0,845.7,355.06,4,3,225,2,2,5
35.892,1,0.4,-0.618,7.26,4,2,212,1,3,6
87.06,5,0.6,-34.89,5.69,4,4,472,2,2,5
246.69,3,0.0,54.27,31.77,4,4,2388,1,2,6
185.018,3,0.25,-7.4025,7.38,4,4,80,3,1,6
180.084,3,0.27,-12.3363,9.2,4,4,1556,2,1,6
185.018,3,0.25,-7.4025,20.68,4,4,80,1,1,6
82.23,1,0.0,18.09,6.21,4,2,523,1,1,6
68.07,1,0.0,29.94,2.7,4,4,196,3,1,5
87.03,3,0.5,-45.27,20.78,4,3,205,1,3,5
469.962,9,0.1,73.062,35.5,4,4,1974,3,1,5
290.1,5,0.0,69.6,18.63,4,4,1053,2,1,5
156.654,3,0.1,24.354,2.91,4,4,1775,1,1,5
406.14,7,0.0,97.44,31.42,4,4,741,3,1,5
579.136,4,0.2,-28.9568,103.4,4,2,1258,1,3,3
1628.82,9,0.0,260.611,496.46,4,3,106,1,3,3
942.36,3,0.0,292.08,52.58,4,4,427,1,1,7
251.296,1,0.2,34.536,29.902,4,2,197,1,1,7
1570.6,5,0.0,486.8,184.298,4,2,683,1,1,7
753.888,3,0.2,103.608,43.0,4,4,29,1,1,7
628.24,2,0.0,194.72,38.18,4,4,2298,1,2,7
2819.52,6,0.0,338.22,218.16,4,4,539,1,1,6
845.856,2,0.1,18.756,50.74,4,4,6,1,1,6
1409.76,3,0.0,169.11,84.21,4,4,1494,2,1,6
488.646,3,0.1,86.8704,15.86,4,4,1,1,1,3
977.292,6,0.1,173.741,95.11,4,4,1,3,1,3
723.92,4,0.0,188.219,46.85,4,2,443,2,1,3
253.372,2,0.3,-14.4784,14.84,4,2,675,3,1,3
1013.49,7,0.2,76.0116,129.27,4,2,111,1,2,3
144.784,1,0.2,-25.94,25.94,4,1,161,1,2,3
180.98,1,0.0,47.0548,6.93,4,4,1979,1,1,3
542.94,3,0.0,141.164,52.5,4,4,106,2,1,3
380.058,3,0.3,-21.7176,55.49,4,2,72,1,1,3
542.94,3,0.0,141.164,26.71,4,4,822,3,1,3
760.116,6,0.3,-43.4352,119.73,4,2,224,3,2,3
266.22,3,0.0,5.28,57.571,4,3,1029,2,2,7
70.992,1,0.2,-15.988,3.097,4,4,533,1,1,7
159.732,3,0.4,-101.208,20.237,4,4,1158,2,2,7
177.48,2,0.0,3.52,18.084,4,3,365,1,2,7
266.22,5,0.4,-168.68,10.62,4,4,1267,1,1,7
177.48,2,0.0,3.52,39.569,4,3,2111,3,1,7
106.488,2,0.4,-67.472,5.741,4,4,490,1,1,7
70.992,1,0.2,-15.988,10.738,4,2,29,1,2,7
116.04,2,0.0,58.02,8.35,4,4,8,3,1,6
718.794,6,0.1,303.354,47.43,4,3,26,3,1,5
479.196,4,0.1,202.236,44.17,4,2,142,3,2,5
598.995,5,0.1,252.795,46.9,4,1,1920,1,1,5
119.799,1,0.1,50.559,10.88,4,2,251,1,1,5
131.006,3,0.27,21.4758,17.96,4,4,203,1,2,6
179.46,3,0.0,69.93,17.13,4,2,236,1,1,6
179.46,3,0.0,69.93,10.98,4,4,2389,3,1,6
87.3372,2,0.27,14.3172,3.87,4,4,133,3,1,6
299.1,5,0.0,116.55,18.25,4,2,646,2,1,6
161.514,3,0.1,51.984,23.96,4,2,3,1,2,6
179.46,3,0.0,69.93,20.36,4,4,2528,3,2,6
119.64,2,0.0,46.62,12.96,4,1,614,2,2,6
87.3372,2,0.27,14.3172,1.38,4,1,381,1,2,6
134.595,3,0.25,25.065,15.43,4,2,2166,1,2,6
87.3372,2,0.27,14.3172,5.2,4,3,1291,1,1,6
454.48,4,0.0,13.6,78.133,4,4,673,1,2,7
227.24,2,0.0,6.8,28.056,4,4,1553,1,4,7
340.86,3,0.0,10.2,80.122,4,3,1551,2,3,7
227.24,2,0.0,6.8,33.762,4,1,1110,3,2,7
227.24,2,0.0,6.8,26.843,4,4,1122,1,4,7
1731.07,7,0.2,-238.028,259.249,4,4,402,3,2,7
309.12,1,0.0,27.82,54.231,4,4,24,3,2,7
309.12,1,0.0,27.82,44.594,4,3,1213,2,1,7
741.888,3,0.2,-102.012,142.27,4,3,924,1,2,7
309.12,1,0.0,27.82,10.42,4,4,1705,2,2,7
1236.48,4,0.0,111.28,381.219,4,2,188,2,3,7
309.12,1,0.0,-31.206,31.206,4,2,1483,2,2,7
618.24,2,0.0,55.64,75.526,4,4,1017,1,2,7
872.94,3,0.0,226.964,50.66,4,4,102,3,1,3
611.058,3,0.3,-34.9176,97.76,4,1,169,3,2,3
290.98,1,0.0,-25.93,25.93,4,2,2520,1,1,3
698.352,3,0.2,-38.16,38.16,4,4,48,1,1,3
1454.9,5,0.0,378.274,211.16,4,2,572,3,2,3
62.496,2,0.2,20.296,3.643,4,4,1151,1,1,7
218.736,7,0.2,71.036,13.961,4,4,1539,3,1,7
156.24,5,0.2,50.74,12.989,4,4,333,2,1,7
93.744,4,0.4,9.344,4.65,4,4,1057,1,1,7
62.496,2,0.2,20.296,6.677,4,2,1640,2,2,7
46.872,2,0.4,4.672,6.144,4,2,956,1,1,7
156.24,5,0.2,50.74,25.038,4,4,580,2,2,7
78.12,2,0.0,35.92,25.159,4,1,191,2,3,7
117.18,5,0.4,11.68,4.452,4,4,1942,1,1,7
78.12,2,0.0,35.92,3.382,4,4,125,1,1,7
650.97,5,0.1,144.57,35.85,4,4,1964,1,1,5
911.358,7,0.1,202.398,81.56,4,2,728,1,1,5
301.96,2,0.0,33.2156,32.46,4,2,1050,1,2,3
120.784,1,0.2,-14.17,14.17,4,4,161,2,4,3
301.96,2,0.0,33.2156,27.19,4,2,2584,1,1,3
634.116,6,0.3,-172.117,70.05,4,4,1696,2,2,3
317.058,3,0.3,-86.0586,52.41,4,3,169,3,1,3
105.686,1,0.3,-28.6862,7.66,4,2,247,1,1,3
528.43,5,0.3,-143.431,37.7,4,4,2312,3,2,3
551.556,3,0.4,-101.124,52.262,4,4,2000,1,4,7
551.556,3,0.4,-101.124,55.138,4,4,1942,3,1,7
919.26,3,0.0,266.58,251.57,4,2,427,1,3,7
735.408,3,0.2,82.728,72.862,4,4,209,2,4,7
1715.95,7,0.2,193.032,33.939,4,4,1250,1,1,7
612.84,2,0.0,177.72,77.204,4,2,405,1,2,7
612.84,2,0.0,177.72,56.63,4,4,339,1,2,7
1136.66,6,0.4,-284.256,52.14,4,4,1279,1,1,7
2841.66,9,0.0,710.28,136.62,4,4,973,1,1,7
378.888,2,0.4,-94.752,26.03,4,4,766,1,1,7
3473.14,11,0.0,868.12,634.529,4,2,43,1,2,7
947.22,3,0.0,236.76,147.64,4,2,673,1,2,7
568.332,3,0.4,-18.258,18.258,4,4,1267,3,1,7
947.22,5,0.4,-236.88,197.179,4,3,530,1,1,7
738.288,3,0.2,-166.152,14.598,4,4,29,1,1,7
3445.34,14,0.2,-775.376,118.721,4,4,1115,3,1,7
738.288,3,0.2,-166.152,123.924,4,4,1072,1,4,7
2460.96,8,0.0,49.12,63.244,4,4,1803,1,1,7
615.24,2,0.0,12.28,68.727,4,4,1714,3,1,7
242.944,2,0.6,-230.816,20.676,4,4,415,3,2,7
1776.54,7,0.2,577.304,148.012,4,4,651,1,1,7
1268.96,4,0.0,583.68,89.52,4,4,1420,1,1,7
2855.16,9,0.0,1313.28,145.495,4,4,362,1,1,7
1268.96,4,0.0,583.68,101.4,4,4,362,1,1,7
1015.17,4,0.2,329.888,43.022,4,4,434,1,1,7
473.84,4,0.0,28.4,143.276,4,3,914,1,3,7
829.22,7,0.0,49.7,164.394,4,2,125,1,2,7
355.38,3,0.0,21.3,37.641,4,4,1713,3,1,7
213.228,3,0.4,-120.852,21.32,4,2,182,2,1,7
355.38,5,0.4,-201.42,12.131,4,2,3114,1,2,7
568.608,8,0.4,-322.272,35.84,4,4,766,2,2,7
592.3,5,0.0,35.5,73.171,4,4,332,1,2,7
473.84,5,0.2,-82.96,10.37,4,4,89,1,2,7
29.7,1,0.6,-34.92,2.88,4,4,3583,3,1,5
400.95,6,0.1,13.23,59.42,4,2,297,1,2,5
118.8,2,0.2,-10.44,0.71,4,4,1652,1,1,5
133.65,2,0.1,4.41,5.01,4,4,384,3,1,5
297.0,4,0.0,38.52,33.48,4,4,1085,1,4,5
735.024,2,0.2,-183.756,41.13,4,4,56,3,1,5
1102.54,3,0.2,-275.634,122.67,4,4,688,1,1,5
826.902,2,0.1,-91.878,74.53,4,4,1585,3,1,5
852.498,2,0.1,189.438,90.89,4,4,81,3,1,6
691.471,2,0.27,28.4106,51.54,4,4,617,3,1,6
2131.25,5,0.1,473.595,158.1,4,4,87,1,1,6
473.61,1,0.0,-42.96,42.96,4,4,635,1,2,6
691.471,2,0.27,28.4106,34.7,4,4,1833,1,1,6
1705.0,4,0.1,378.876,403.46,4,2,101,1,3,6
750.195,5,0.1,-41.805,194.67,4,3,6,3,2,6
140.81,1,0.0,39.4268,12.72,4,4,2839,3,2,3
492.835,5,0.3,-14.081,44.93,4,4,72,1,4,3
225.296,2,0.2,22.5296,8.34,4,4,27,1,1,3
225.296,2,0.2,22.5296,46.0,4,2,608,1,3,3
1408.1,10,0.0,394.268,113.71,4,4,1153,2,1,3
1013.83,9,0.2,101.383,178.96,4,2,709,3,1,3
887.103,7,0.1,177.421,89.69,4,1,1,3,2,3
112.648,1,0.2,-16.02,16.02,4,4,27,1,4,3
563.24,5,0.2,56.324,58.32,4,4,27,3,1,3
225.296,2,0.2,22.5296,16.17,4,4,111,1,2,3
578.64,4,0.0,98.28,37.23,4,4,1325,1,1,6
911.358,7,0.1,70.728,110.99,4,3,6,3,2,6
528.009,5,0.27,-72.441,180.33,4,3,701,1,3,6
144.66,1,0.0,24.57,11.81,4,4,1045,2,1,6
390.582,3,0.1,30.312,24.17,4,4,148,1,1,6
289.32,2,0.0,49.14,13.13,4,4,509,3,1,6
723.3,5,0.0,122.85,286.01,4,1,42,1,3,6
289.32,2,0.0,49.14,29.2,4,4,166,3,1,6
433.98,5,0.4,-166.47,124.63,4,2,222,1,3,6
366.84,4,0.0,21.96,74.01,4,2,222,3,3,6
183.42,2,0.0,10.98,26.07,4,4,258,1,2,6
127.28,2,0.0,6.36,19.153,4,4,312,1,2,7
318.2,5,0.0,15.9,18.397,4,2,1298,2,1,7
305.472,6,0.2,-57.288,18.111,4,4,29,3,1,7
76.368,2,0.4,-44.552,3.348,4,4,2507,3,1,7
190.92,3,0.0,9.54,17.062,4,4,312,1,4,7
281.82,3,0.0,118.32,37.349,4,4,204,3,2,7
504.711,9,0.1,67.041,22.16,4,4,545,3,1,5
186.93,3,0.0,41.04,28.13,4,2,82,3,2,5
112.158,2,0.1,14.898,7.12,4,4,1543,2,1,5
807.732,6,0.1,197.352,69.78,4,4,1701,1,1,5
224.37,3,0.5,-80.82,26.03,4,4,761,1,1,5
403.866,3,0.1,98.676,120.57,4,1,84,1,3,5
73.944,3,0.6,-31.446,3.24,4,2,477,1,1,5
184.86,6,0.5,-25.92,36.26,4,2,982,3,2,5
40.152,1,0.4,-24.108,0.753,4,4,1057,2,1,7
200.76,3,0.0,7.98,13.127,4,4,3077,1,1,7
240.912,6,0.4,-144.648,20.883,4,1,2538,3,2,7
468.44,7,0.0,-46.25,46.25,4,3,435,2,2,7
200.76,3,0.0,7.98,48.996,4,3,1547,2,2,7
40.152,1,0.4,-24.108,2.586,4,2,1357,3,1,7
27.765,1,0.5,-12.83,12.83,4,3,731,3,3,5
66.636,3,0.6,-5.7,5.7,4,4,1343,1,1,5
149.931,3,0.1,6.651,10.83,4,2,98,3,2,5
30.816,1,0.2,9.616,2.872,4,2,29,1,1,7
92.448,3,0.2,28.848,6.157,4,4,1001,1,1,7
269.64,7,0.0,121.24,83.416,4,2,365,1,3,7
192.6,5,0.0,86.6,11.726,4,3,312,3,2,7
138.672,6,0.4,11.472,2.221,4,4,490,3,1,7
77.04,2,0.0,34.64,5.059,4,4,313,3,1,7
61.632,2,0.2,19.232,3.165,4,4,2762,3,1,7
231.12,6,0.0,103.92,17.15,4,4,241,2,1,7
121.58,1,0.0,15.8,2.52,4,3,358,1,1,7
145.896,2,0.4,-65.664,22.107,4,4,1013,3,2,7
97.264,1,0.2,-8.516,4.543,4,4,89,1,1,7
364.74,3,0.0,47.4,24.644,4,4,191,2,1,7
729.48,6,0.0,94.8,127.7,4,4,711,1,2,7
607.9,5,0.0,79.0,44.904,4,4,2146,1,1,7
607.9,5,0.0,79.0,123.871,4,3,313,2,2,7
194.528,2,0.2,-17.032,11.923,4,2,803,1,1,7
218.844,3,0.4,-98.496,44.882,4,3,1318,3,1,7
250.405,2,0.27,47.9646,19.08,4,4,1865,1,1,6
514.53,3,0.0,210.87,27.87,4,4,1819,1,1,6
463.077,3,0.1,159.417,16.4,4,4,413,3,1,6
375.607,3,0.27,71.9469,45.83,4,2,150,1,1,6
250.405,2,0.27,47.9646,35.98,4,3,194,2,1,6
411.624,3,0.2,107.964,26.79,4,4,256,2,2,6
213.115,5,0.3,-15.2225,14.19,4,4,20,2,1,3
81.424,2,0.2,-9.1602,6.43,4,2,27,2,1,3
194.848,4,0.2,12.178,0.65,4,3,161,1,2,3
292.272,6,0.2,18.267,15.36,4,4,27,3,1,3
383.607,7,0.1,63.9345,62.5,4,1,1,1,3,3
304.45,5,0.0,76.1125,43.66,4,2,636,1,2,3
127.869,3,0.3,-9.1335,9.93,4,3,247,1,2,3
122.136,3,0.2,-13.7403,7.9,4,4,27,1,1,3
85.246,2,0.3,-6.089,7.87,4,2,124,1,2,3
81.424,2,0.2,-9.1602,13.09,4,3,111,3,1,3
106.869,3,0.3,-29.0073,14.3,4,2,20,3,2,3
121.78,2,0.0,-13.89,13.89,4,3,246,2,2,3
60.89,1,0.0,15.2225,10.07,4,2,371,1,1,3
194.848,4,0.2,12.178,19.75,4,2,520,1,1,3
897.156,6,0.1,-10.044,150.43,4,3,31,3,2,6
485.129,4,0.27,-119.671,104.75,4,3,74,3,1,6
363.847,3,0.27,-89.7534,60.15,4,4,110,1,4,6
299.052,2,0.1,-3.348,25.64,4,4,2033,3,1,6
332.28,2,0.0,-33.12,33.12,4,4,1076,2,4,6
332.28,2,0.0,29.88,31.49,4,4,236,1,1,6
231.417,3,0.1,95.067,13.64,4,4,99,1,2,5
137.136,2,0.2,46.236,13.54,4,4,4,1,2,5
308.556,4,0.1,126.756,71.64,4,1,64,1,1,5
173.097,3,0.1,-55.15,55.15,4,3,1775,1,3,5
128.22,2,0.0,58.98,11.26,4,4,989,1,1,5
96.165,3,0.5,-7.695,9.19,4,4,1890,3,1,5
307.728,6,0.2,100.008,25.63,4,2,1899,1,2,5
256.44,5,0.2,83.34,27.15,4,4,4,2,4,5
351.54,6,0.0,129.96,55.11,4,4,81,3,2,6
217.584,2,0.2,-29.9178,58.93,4,3,27,1,3,3
435.168,4,0.2,-27.04,27.04,4,4,2590,3,1,3
122.28,5,0.6,-149.82,7.873,4,4,1079,1,1,7
57.168,2,0.4,-15.252,3.38,4,4,563,1,2,6
555.034,9,0.27,-175.046,34.6,4,4,194,1,1,6
135.168,2,0.2,-8.65,8.65,4,4,1821,2,1,6
152.064,2,0.1,-10.176,21.06,4,2,65,3,2,6
190.08,3,0.25,-23.79,23.79,4,4,918,1,2,6
456.192,6,0.1,-30.528,70.62,4,2,31,3,2,6
168.96,2,0.0,6.72,27.59,4,2,1246,1,2,6
168.96,2,0.0,6.72,15.42,4,3,496,2,1,6
88.101,1,0.1,28.371,1.32,4,2,50,2,1,6
214.379,3,0.27,35.1891,5.64,4,3,610,2,1,6
88.101,1,0.1,28.371,5.95,4,4,6,1,1,6
195.78,2,0.0,76.32,13.49,4,4,2387,1,1,6
176.202,2,0.1,56.742,32.79,4,1,355,1,2,6
214.379,3,0.27,35.1891,19.83,4,4,110,2,1,6
2756.34,6,0.0,413.28,369.4,4,4,201,1,2,6
1837.56,5,0.2,-114.99,118.8,4,4,1114,1,1,6
1006.06,3,0.27,-165.466,127.9,4,4,391,1,2,6
344.543,1,0.25,-45.9675,81.81,4,3,343,1,2,6
801.568,2,0.2,-85.46,85.46,4,4,1478,3,1,3
701.372,2,0.3,-50.098,52.31,4,1,675,2,1,3
801.568,2,0.2,50.098,39.84,4,4,161,3,1,3
1603.14,4,0.2,100.196,489.6,4,3,111,3,3,3
2404.7,6,0.2,150.294,269.03,4,4,48,1,1,3
1603.14,4,0.2,100.196,109.67,4,4,1184,2,1,3
801.568,2,0.2,50.098,96.14,4,4,111,3,2,3
2254.41,5,0.1,-175.2,175.2,4,4,1,1,1,3
2003.92,5,0.2,125.245,215.68,4,2,48,2,2,3
178.2,4,0.4,-115.92,11.8,4,4,563,1,1,6
1305.88,9,0.1,260.982,158.54,4,2,469,1,2,5
435.294,3,0.1,86.994,78.08,4,3,252,3,2,5
725.49,5,0.1,144.99,70.03,4,2,98,1,2,5
435.294,3,0.1,86.994,37.7,4,4,2311,2,1,5
61.28,2,0.0,6.12,11.397,4,4,883,2,2,7
73.536,3,0.2,-9.204,2.594,4,4,197,3,1,7
36.768,2,0.4,-18.392,3.049,4,4,490,1,1,7
73.536,3,0.2,-9.204,9.254,4,4,2738,3,1,7
91.92,3,0.0,9.18,19.904,4,3,365,1,2,7
55.152,3,0.4,-27.588,4.365,4,4,490,1,1,7
73.536,4,0.4,-36.784,5.626,4,4,1357,2,1,7
143.16,1,0.0,28.62,11.76,4,4,7,1,1,6
1145.28,8,0.0,228.96,58.15,4,4,755,1,2,6
264.96,3,0.0,108.6,35.197,4,4,362,3,2,7
847.872,12,0.2,222.432,45.101,4,4,209,1,1,7
176.64,2,0.0,72.4,8.135,4,2,125,2,1,7
370.944,7,0.4,6.104,89.996,4,3,825,1,2,7
618.24,7,0.0,253.4,33.136,4,2,2120,1,1,7
172.5,2,0.0,51.75,14.54,4,4,2726,1,1,3
517.5,6,0.0,155.25,27.07,4,4,346,1,1,3
207.0,3,0.2,25.875,13.76,4,4,2123,3,1,3
258.75,3,0.0,77.625,3.65,4,2,636,1,1,3
362.25,6,0.3,0.0,25.22,4,4,854,1,1,3
207.0,3,0.2,25.875,63.05,4,3,817,3,3,3
241.5,4,0.3,0.0,33.38,4,4,124,3,4,3
422.625,7,0.3,0.0,68.23,4,3,72,3,3,3
2584.01,7,0.2,290.598,291.06,4,4,256,1,1,6
415.287,1,0.1,87.657,46.97,4,3,154,3,1,6
114.78,2,0.0,5.7,6.44,4,4,196,1,1,5
114.78,2,0.0,5.7,10.04,4,4,196,1,1,5
361.557,7,0.1,-20.223,7.61,4,4,1331,1,1,5
103.302,2,0.1,-5.778,7.74,4,4,599,1,2,5
63.52,2,0.0,14.6,6.538,4,4,797,1,1,7
95.28,3,0.0,21.9,8.079,4,2,362,1,1,7
63.52,2,0.0,14.6,4.61,4,4,313,1,1,7
95.28,5,0.4,-27.02,6.547,4,4,1013,1,1,7
31.76,1,0.0,7.3,3.19,4,4,24,2,1,7
19.056,1,0.4,-5.404,4.087,4,3,490,1,1,7
95.28,5,0.4,-27.02,5.689,4,4,490,1,1,7
133.392,7,0.4,-37.828,10.891,4,2,1267,3,1,7
133.392,7,0.4,-37.828,4.687,4,4,825,2,1,7
50.816,2,0.2,1.896,3.184,4,4,3429,1,1,7
249.84,4,0.25,69.84,50.32,4,4,808,1,4,6
499.68,8,0.25,139.68,22.46,4,4,2296,1,1,6
166.56,2,0.0,76.56,25.55,4,2,218,1,2,6
374.76,5,0.1,149.76,24.01,4,4,154,1,1,6
249.84,4,0.25,-18.66,18.66,4,4,80,1,1,6
